case_id,valid_time,MW_AC
400011,2026-07-10 12:00:00,1.1478347
407013,2026-07-10 12:00:00,2.8165562
404351,2026-07-10 12:00:00,2.0
404352,2026-07-10 12:00:00,2.0
404336,2026-07-10 12:00:00,2.0
404988,2026-07-10 12:00:00,0.07110803
406923,2026-07-10 12:00:00,4.9
406921,2026-07-10 12:00:00,4.346382
406924,2026-07-10 12:00:00,0.28614226
407037,2026-07-10 12:00:00,0.9955088
406910,2026-07-10 12:00:00,0.07432551
407046,2026-07-10 12:00:00,0.035251997
407047,2026-07-10 12:00:00,0.10288591
407056,2026-07-10 12:00:00,0.041324697
407002,2026-07-10 12:00:00,4.0
407053,2026-07-10 12:00:00,0.13384405
406918,2026-07-10 12:00:00,4.2971764
406922,2026-07-10 12:00:00,1.1365199
406917,2026-07-10 12:00:00,0.085378066
406932,2026-07-10 12:00:00,0.45358288
407026,2026-07-10 12:00:00,2.1510847
405467,2026-07-10 12:00:00,0.14162228
403022,2026-07-10 12:00:00,0.22932947
404731,2026-07-10 12:00:00,1.782988
402533,2026-07-10 12:00:00,0.15737587
404478,2026-07-10 12:00:00,0.07509003
407012,2026-07-10 12:00:00,2.4925027
407009,2026-07-10 12:00:00,1.813658
407010,2026-07-10 12:00:00,1.8137919
407028,2026-07-10 12:00:00,0.2828059
407029,2026-07-10 12:00:00,0.28255394
407003,2026-07-10 12:00:00,5.0
407025,2026-07-10 12:00:00,1.17267
406894,2026-07-10 12:00:00,2.0
403744,2026-07-10 12:00:00,0.02486925
406225,2026-07-10 12:00:00,0.7150726
404088,2026-07-10 12:00:00,2.0
403021,2026-07-10 12:00:00,1.1591518
403446,2026-07-10 12:00:00,0.7589583
405534,2026-07-10 12:00:00,0.054688863
404569,2026-07-10 12:00:00,0.958928
404555,2026-07-10 12:00:00,1.3204968
403722,2026-07-10 12:00:00,0.81815624
404720,2026-07-10 12:00:00,0.03522869
407055,2026-07-10 12:00:00,0.6611609
405526,2026-07-10 12:00:00,0.55970436
402344,2026-07-10 12:00:00,2.0883093
403708,2026-07-10 12:00:00,0.16450223
405855,2026-07-10 12:00:00,0.06256763
404089,2026-07-10 12:00:00,2.0
403726,2026-07-10 12:00:00,0.7190202
404675,2026-07-10 12:00:00,0.0333364
402316,2026-07-10 12:00:00,0.3330285
403706,2026-07-10 12:00:00,0.1644593
404471,2026-07-10 12:00:00,0.072489806
403427,2026-07-10 12:00:00,0.10645282
403426,2026-07-10 12:00:00,0.69900227
403419,2026-07-10 12:00:00,0.1507204
405464,2026-07-10 12:00:00,0.103244245
403677,2026-07-10 12:00:00,0.20365365
403404,2026-07-10 12:00:00,0.1298511
403421,2026-07-10 12:00:00,0.7396695
403019,2026-07-10 12:00:00,0.2713629
403365,2026-07-10 12:00:00,2.0
403367,2026-07-10 12:00:00,1.136582
403370,2026-07-10 12:00:00,2.0
403935,2026-07-10 12:00:00,1.7023906
403936,2026-07-10 12:00:00,2.0
403727,2026-07-10 12:00:00,0.713913
