case_id,valid_time,MW_AC
400011,2026-06-17 12:00:00,1.4409994
407013,2026-06-17 12:00:00,4.0
404351,2026-06-17 12:00:00,2.0
404352,2026-06-17 12:00:00,2.0
404988,2026-06-17 12:00:00,0.0016995884
406923,2026-06-17 12:00:00,4.9
406921,2026-06-17 12:00:00,4.9
406924,2026-06-17 12:00:00,4.9
407037,2026-06-17 12:00:00,3.686965
407046,2026-06-17 12:00:00,1.0
407047,2026-06-17 12:00:00,0.010589159
407056,2026-06-17 12:00:00,1.0
407002,2026-06-17 12:00:00,0.101104185
407053,2026-06-17 12:00:00,0.7877971
406918,2026-06-17 12:00:00,4.5
406922,2026-06-17 12:00:00,4.0
406917,2026-06-17 12:00:00,0.32777867
406932,2026-06-17 12:00:00,4.8
407026,2026-06-17 12:00:00,4.2259107
403022,2026-06-17 12:00:00,0.008912241
404731,2026-06-17 12:00:00,5.0
407012,2026-06-17 12:00:00,2.7311497
407009,2026-06-17 12:00:00,2.4727397
407010,2026-06-17 12:00:00,2.472759
407028,2026-06-17 12:00:00,1.1794728
407029,2026-06-17 12:00:00,1.6489573
407003,2026-06-17 12:00:00,0.12731639
407025,2026-06-17 12:00:00,0.6460267
406894,2026-06-17 12:00:00,0.1754697
403744,2026-06-17 12:00:00,0.22486138
403021,2026-06-17 12:00:00,1.3212628
403446,2026-06-17 12:00:00,0.04572825
404569,2026-06-17 12:00:00,1.0633477
404555,2026-06-17 12:00:00,1.4616072
403722,2026-06-17 12:00:00,0.86192435
404719,2026-06-17 12:00:00,0.013421343
404720,2026-06-17 12:00:00,0.83883166
403708,2026-06-17 12:00:00,0.0051076906
405855,2026-06-17 12:00:00,0.009071253
404089,2026-06-17 12:00:00,0.07824876
403726,2026-06-17 12:00:00,0.7692329
404675,2026-06-17 12:00:00,0.83677846
403706,2026-06-17 12:00:00,0.0051076906
403427,2026-06-17 12:00:00,0.01296843
403677,2026-06-17 12:00:00,0.10281445
403019,2026-06-17 12:00:00,1.2747699
403365,2026-06-17 12:00:00,0.55913496
403367,2026-06-17 12:00:00,2.0
403370,2026-06-17 12:00:00,2.0
403935,2026-06-17 12:00:00,2.0
403936,2026-06-17 12:00:00,2.0
403727,2026-06-17 12:00:00,0.76310605
404350,2026-06-17 12:00:00,2.0
405592,2026-06-17 12:00:00,0.45278287
403742,2026-06-17 12:00:00,0.7511964
403301,2026-06-17 12:00:00,2.225834
403302,2026-06-17 12:00:00,1.0701147
404591,2026-06-17 12:00:00,3.3660266
403300,2026-06-17 12:00:00,4.2555804
403299,2026-06-17 12:00:00,4.4338264
404592,2026-06-17 12:00:00,4.1632915
403672,2026-06-17 12:00:00,4.3
403326,2026-06-17 12:00:00,5.0
403670,2026-06-17 12:00:00,1.7478874
404051,2026-06-17 12:00:00,2.8
404295,2026-06-17 12:00:00,5.0
404293,2026-06-17 12:00:00,1.5713015
407033,2026-06-17 12:00:00,1.728
407027,2026-06-17 12:00:00,2.8800826
401995,2026-06-17 12:00:00,1.6222974
403015,2026-06-17 12:00:00,0.43356317
404563,2026-06-17 12:00:00,0.35705382
403721,2026-06-17 12:00:00,0.83606803
401820,2026-06-17 12:00:00,10.0
403732,2026-06-17 12:00:00,0.7099769
403841,2026-06-17 12:00:00,2.0
406839,2026-06-17 12:00:00,0.9303993
