case_id,valid_time,MW_AC
400011,2026-06-10 00:00:00,2.5
407013,2026-06-10 00:00:00,1.5620457
404351,2026-06-10 00:00:00,2.0
404352,2026-06-10 00:00:00,0.5927345
404336,2026-06-10 00:00:00,2.0
404988,2026-06-10 00:00:00,0.5420074
406923,2026-06-10 00:00:00,0.04167334
407041,2026-06-10 00:00:00,11.9
406921,2026-06-10 00:00:00,0.059568927
406924,2026-06-10 00:00:00,0.038934942
407037,2026-06-10 00:00:00,0.02415327
406910,2026-06-10 00:00:00,1.0
407046,2026-06-10 00:00:00,1.0
407047,2026-06-10 00:00:00,1.0
407056,2026-06-10 00:00:00,1.0
407002,2026-06-10 00:00:00,1.4055161
407053,2026-06-10 00:00:00,0.15679206
406918,2026-06-10 00:00:00,0.059149165
406922,2026-06-10 00:00:00,0.038710576
406917,2026-06-10 00:00:00,1.0
407026,2026-06-10 00:00:00,0.05848737
405467,2026-06-10 00:00:00,0.7405992
403022,2026-06-10 00:00:00,0.110343486
402533,2026-06-10 00:00:00,0.3422925
404478,2026-06-10 00:00:00,0.37929678
407012,2026-06-10 00:00:00,0.11072543
407009,2026-06-10 00:00:00,0.030849285
407010,2026-06-10 00:00:00,0.030849285
407028,2026-06-10 00:00:00,0.023504445
407029,2026-06-10 00:00:00,0.024959425
407003,2026-06-10 00:00:00,1.7699121
407025,2026-06-10 00:00:00,2.1229017
406894,2026-06-10 00:00:00,0.23367827
403744,2026-06-10 00:00:00,1.0
406225,2026-06-10 00:00:00,0.96
404088,2026-06-10 00:00:00,2.0
403021,2026-06-10 00:00:00,0.05178274
403446,2026-06-10 00:00:00,0.96
405534,2026-06-10 00:00:00,0.72326654
404569,2026-06-10 00:00:00,0.04911093
404555,2026-06-10 00:00:00,0.04634979
403722,2026-06-10 00:00:00,0.015893385
404719,2026-06-10 00:00:00,2.0
404720,2026-06-10 00:00:00,2.0
407055,2026-06-10 00:00:00,0.64351285
405526,2026-06-10 00:00:00,1.0
402344,2026-06-10 00:00:00,2.7162952
403708,2026-06-10 00:00:00,0.27981162
405855,2026-06-10 00:00:00,1.0
404089,2026-06-10 00:00:00,2.0
403726,2026-06-10 00:00:00,0.013463842
404675,2026-06-10 00:00:00,2.0
402316,2026-06-10 00:00:00,0.7289933
403706,2026-06-10 00:00:00,0.2796813
404471,2026-06-10 00:00:00,1.0
403427,2026-06-10 00:00:00,1.0
403426,2026-06-10 00:00:00,1.0
403419,2026-06-10 00:00:00,1.0
405464,2026-06-10 00:00:00,0.1271055
403677,2026-06-10 00:00:00,0.4130596
403404,2026-06-10 00:00:00,0.3410456
403421,2026-06-10 00:00:00,1.0
403019,2026-06-10 00:00:00,0.06308222
403365,2026-06-10 00:00:00,0.60500425
403367,2026-06-10 00:00:00,0.9837313
403370,2026-06-10 00:00:00,1.1723108
403935,2026-06-10 00:00:00,2.0
403936,2026-06-10 00:00:00,2.0
403727,2026-06-10 00:00:00,0.013994697
404350,2026-06-10 00:00:00,2.0
405592,2026-06-10 00:00:00,2.0
403742,2026-06-10 00:00:00,0.010217605
403301,2026-06-10 00:00:00,0.037945703
403302,2026-06-10 00:00:00,0.009452095
404591,2026-06-10 00:00:00,0.058002353
403300,2026-06-10 00:00:00,0.05750224
403299,2026-06-10 00:00:00,0.05874791
404592,2026-06-10 00:00:00,0.061651833
403672,2026-06-10 00:00:00,0.28448853
403326,2026-06-10 00:00:00,0.45099044
403670,2026-06-10 00:00:00,0.027131645
404051,2026-06-10 00:00:00,0.2393816
404295,2026-06-10 00:00:00,0.07909914
404293,2026-06-10 00:00:00,0.037534192
407033,2026-06-10 00:00:00,0.32949314
407040,2026-06-10 00:00:00,19.9
407027,2026-06-10 00:00:00,0.012948087
401995,2026-06-10 00:00:00,0.027696189
403447,2026-06-10 00:00:00,1.344
403035,2026-06-10 00:00:00,0.039331224
405404,2026-06-10 00:00:00,0.018181946
403721,2026-06-10 00:00:00,0.013994697
401820,2026-06-10 00:00:00,0.62360483
404226,2026-06-10 00:00:00,0.11373463
403732,2026-06-10 00:00:00,0.012428162
403841,2026-06-10 00:00:00,0.5624877
406839,2026-06-10 00:00:00,2.4
402535,2026-06-10 00:00:00,1.6495621
405772,2026-06-10 00:00:00,0.944681
407017,2026-06-10 00:00:00,0.020501599
406919,2026-06-10 00:00:00,0.06487439
406920,2026-06-10 00:00:00,0.06429279
407011,2026-06-10 00:00:00,0.05026585
407001,2026-06-10 00:00:00,2.4904597
406241,2026-06-10 00:00:00,2.0541103
406240,2026-06-10 00:00:00,0.0851899
404936,2026-06-10 00:00:00,0.96
404893,2026-06-10 00:00:00,2.359897
