case_id,valid_time,MW_AC
400011,2026-06-02 12:00:00,1.448061
407013,2026-06-02 12:00:00,4.0
404351,2026-06-02 12:00:00,2.0
404352,2026-06-02 12:00:00,2.0
404336,2026-06-02 12:00:00,2.0
404988,2026-06-02 12:00:00,0.50670344
406923,2026-06-02 12:00:00,4.9
406921,2026-06-02 12:00:00,4.9
406924,2026-06-02 12:00:00,4.9
407037,2026-06-02 12:00:00,3.7217953
406910,2026-06-02 12:00:00,1.0
407046,2026-06-02 12:00:00,0.9078336
407047,2026-06-02 12:00:00,0.45581573
407056,2026-06-02 12:00:00,0.46160606
407002,2026-06-02 12:00:00,4.0
407053,2026-06-02 12:00:00,3.3683798
406918,2026-06-02 12:00:00,4.5
406922,2026-06-02 12:00:00,4.0
406917,2026-06-02 12:00:00,0.25317192
406932,2026-06-02 12:00:00,4.8
407026,2026-06-02 12:00:00,1.2414623
405467,2026-06-02 12:00:00,0.7192102
403022,2026-06-02 12:00:00,1.3675575
404731,2026-06-02 12:00:00,5.0
402533,2026-06-02 12:00:00,0.20498826
404478,2026-06-02 12:00:00,0.14551082
407012,2026-06-02 12:00:00,2.9003212
407009,2026-06-02 12:00:00,0.68137765
407010,2026-06-02 12:00:00,0.68137765
407028,2026-06-02 12:00:00,0.386043
407029,2026-06-02 12:00:00,0.7230459
407003,2026-06-02 12:00:00,5.0
407025,2026-06-02 12:00:00,5.0
406894,2026-06-02 12:00:00,2.0
403744,2026-06-02 12:00:00,1.0
406225,2026-06-02 12:00:00,0.8403877
404088,2026-06-02 12:00:00,2.0
403021,2026-06-02 12:00:00,1.329406
403446,2026-06-02 12:00:00,0.80079484
405534,2026-06-02 12:00:00,0.7206282
404569,2026-06-02 12:00:00,1.1148642
404555,2026-06-02 12:00:00,1.4935551
403722,2026-06-02 12:00:00,0.92279273
404719,2026-06-02 12:00:00,0.008751876
404720,2026-06-02 12:00:00,0.82735574
407055,2026-06-02 12:00:00,0.69057614
405526,2026-06-02 12:00:00,1.0
402344,2026-06-02 12:00:00,2.2120948
403708,2026-06-02 12:00:00,0.2284843
405855,2026-06-02 12:00:00,1.0
404089,2026-06-02 12:00:00,2.0
403726,2026-06-02 12:00:00,0.7918219
404675,2026-06-02 12:00:00,0.8199558
402316,2026-06-02 12:00:00,0.43544126
403706,2026-06-02 12:00:00,0.22844249
404471,2026-06-02 12:00:00,0.22122908
403427,2026-06-02 12:00:00,1.0
403426,2026-06-02 12:00:00,1.0
403419,2026-06-02 12:00:00,1.0
405464,2026-06-02 12:00:00,0.7063948
403677,2026-06-02 12:00:00,0.1672236
403404,2026-06-02 12:00:00,0.18785511
403421,2026-06-02 12:00:00,1.0
403019,2026-06-02 12:00:00,1.3026035
403365,2026-06-02 12:00:00,2.0
403367,2026-06-02 12:00:00,2.0
403370,2026-06-02 12:00:00,2.0
403935,2026-06-02 12:00:00,2.0
403936,2026-06-02 12:00:00,2.0
403727,2026-06-02 12:00:00,0.80554795
405592,2026-06-02 12:00:00,2.0
403742,2026-06-02 12:00:00,0.77479315
403301,2026-06-02 12:00:00,2.3205051
403302,2026-06-02 12:00:00,1.5130011
404591,2026-06-02 12:00:00,3.4809194
403300,2026-06-02 12:00:00,4.399499
403299,2026-06-02 12:00:00,4.5922575
404592,2026-06-02 12:00:00,4.300791
403672,2026-06-02 12:00:00,4.3
403326,2026-06-02 12:00:00,5.0
403670,2026-06-02 12:00:00,1.8504605
404051,2026-06-02 12:00:00,2.8
404295,2026-06-02 12:00:00,5.0
404293,2026-06-02 12:00:00,1.2105672
407033,2026-06-02 12:00:00,1.728
407027,2026-06-02 12:00:00,3.0123372
401995,2026-06-02 12:00:00,1.6866227
403447,2026-06-02 12:00:00,1.1645213
403015,2026-06-02 12:00:00,1.6515386
403035,2026-06-02 12:00:00,1.1985986
404563,2026-06-02 12:00:00,1.3601017
405404,2026-06-02 12:00:00,2.3
403721,2026-06-02 12:00:00,0.88006973
401820,2026-06-02 12:00:00,10.0
404226,2026-06-02 12:00:00,1.0
403732,2026-06-02 12:00:00,0.73082787
403841,2026-06-02 12:00:00,0.25094366
406839,2026-06-02 12:00:00,0.93083906
406786,2026-06-02 12:00:00,74.5
402535,2026-06-02 12:00:00,0.9950287
405798,2026-06-02 12:00:00,6.0
407017,2026-06-02 12:00:00,2.1518571
406919,2026-06-02 12:00:00,0.8682866
406920,2026-06-02 12:00:00,4.300212
407011,2026-06-02 12:00:00,1.5880297
407001,2026-06-02 12:00:00,4.4
406241,2026-06-02 12:00:00,4.992
406240,2026-06-02 12:00:00,2.0984397
404936,2026-06-02 12:00:00,0.3033397
402358,2026-06-02 12:00:00,0.9217217
402885,2026-06-02 12:00:00,1.4286835
405381,2026-06-02 12:00:00,1.2819343
406775,2026-06-02 12:00:00,7.5307946
403731,2026-06-02 12:00:00,0.8276235
402164,2026-06-02 12:00:00,0.57504106
