case_id,valid_time,MW_AC
400011,2026-07-23 12:00:00,0.88516617
407013,2026-07-23 12:00:00,4.0
404351,2026-07-23 12:00:00,2.0
404352,2026-07-23 12:00:00,2.0
404336,2026-07-23 12:00:00,2.0
404988,2026-07-23 12:00:00,0.4481732
406923,2026-07-23 12:00:00,4.9
406921,2026-07-23 12:00:00,4.9
406924,2026-07-23 12:00:00,4.9
407037,2026-07-23 12:00:00,3.4388888
406910,2026-07-23 12:00:00,0.9105236
407046,2026-07-23 12:00:00,0.845018
407047,2026-07-23 12:00:00,0.81780785
407056,2026-07-23 12:00:00,1.0
407002,2026-07-23 12:00:00,4.0
407053,2026-07-23 12:00:00,3.041905
406918,2026-07-23 12:00:00,4.5
406922,2026-07-23 12:00:00,4.0
406917,2026-07-23 12:00:00,0.7281994
406932,2026-07-23 12:00:00,4.8
407026,2026-07-23 12:00:00,3.971273
405467,2026-07-23 12:00:00,0.6391396
403022,2026-07-23 12:00:00,1.1689552
404731,2026-07-23 12:00:00,4.6173778
402533,2026-07-23 12:00:00,0.105587184
404478,2026-07-23 12:00:00,0.065198965
407012,2026-07-23 12:00:00,2.5374591
407009,2026-07-23 12:00:00,0.67769814
407010,2026-07-23 12:00:00,0.67769814
407028,2026-07-23 12:00:00,1.5086141
407029,2026-07-23 12:00:00,1.5078433
407003,2026-07-23 12:00:00,5.0
407025,2026-07-23 12:00:00,0.057545315
406894,2026-07-23 12:00:00,2.0
403744,2026-07-23 12:00:00,0.8839529
406225,2026-07-23 12:00:00,0.54371077
404088,2026-07-23 12:00:00,2.0
403021,2026-07-23 12:00:00,1.152634
403446,2026-07-23 12:00:00,0.6957809
405534,2026-07-23 12:00:00,0.6411848
404569,2026-07-23 12:00:00,0.92777115
404555,2026-07-23 12:00:00,1.3074087
403722,2026-07-23 12:00:00,0.79137385
407055,2026-07-23 12:00:00,0.6182157
405526,2026-07-23 12:00:00,1.0
402344,2026-07-23 12:00:00,1.7115647
403708,2026-07-23 12:00:00,0.13688886
405855,2026-07-23 12:00:00,1.0
404089,2026-07-23 12:00:00,2.0
403726,2026-07-23 12:00:00,0.69966877
402316,2026-07-23 12:00:00,0.23375048
403706,2026-07-23 12:00:00,0.13685338
404471,2026-07-23 12:00:00,0.91282845
403427,2026-07-23 12:00:00,0.9188305
403426,2026-07-23 12:00:00,1.0
403419,2026-07-23 12:00:00,0.95879745
405464,2026-07-23 12:00:00,0.62932426
403677,2026-07-23 12:00:00,0.16141726
403404,2026-07-23 12:00:00,0.12098762
403421,2026-07-23 12:00:00,0.9401651
403019,2026-07-23 12:00:00,1.111269
403365,2026-07-23 12:00:00,2.0
403367,2026-07-23 12:00:00,2.0
403370,2026-07-23 12:00:00,2.0
403935,2026-07-23 12:00:00,2.0
403936,2026-07-23 12:00:00,0.792367
403727,2026-07-23 12:00:00,0.68534935
404350,2026-07-23 12:00:00,2.0
405592,2026-07-23 12:00:00,2.0
403742,2026-07-23 12:00:00,0.67283255
403301,2026-07-23 12:00:00,2.055117
403302,2026-07-23 12:00:00,1.32653
404591,2026-07-23 12:00:00,3.0599036
403300,2026-07-23 12:00:00,3.8733835
403299,2026-07-23 12:00:00,4.0440073
404592,2026-07-23 12:00:00,3.8193727
403672,2026-07-23 12:00:00,4.3
403326,2026-07-23 12:00:00,5.0
403670,2026-07-23 12:00:00,1.6266127
404051,2026-07-23 12:00:00,2.5020368
404295,2026-07-23 12:00:00,5.0
404293,2026-07-23 12:00:00,1.5906185
407033,2026-07-23 12:00:00,1.728
407027,2026-07-23 12:00:00,2.7002175
401995,2026-07-23 12:00:00,1.4850439
403447,2026-07-23 12:00:00,0.9394281
403015,2026-07-23 12:00:00,1.410589
403035,2026-07-23 12:00:00,1.023169
404563,2026-07-23 12:00:00,1.1616693
405404,2026-07-23 12:00:00,2.3
403721,2026-07-23 12:00:00,0.7626114
401820,2026-07-23 12:00:00,10.0
404226,2026-07-23 12:00:00,0.99754256
403732,2026-07-23 12:00:00,0.6457621
403841,2026-07-23 12:00:00,2.0
406839,2026-07-23 12:00:00,0.0021252953
406786,2026-07-23 12:00:00,74.5
402535,2026-07-23 12:00:00,0.49420235
405798,2026-07-23 12:00:00,6.0
407017,2026-07-23 12:00:00,1.9139206
406919,2026-07-23 12:00:00,4.9
406920,2026-07-23 12:00:00,3.8112507
407011,2026-07-23 12:00:00,1.3603426
407001,2026-07-23 12:00:00,4.4
406241,2026-07-23 12:00:00,4.992
406240,2026-07-23 12:00:00,1.7485054
404936,2026-07-23 12:00:00,0.6174264
402358,2026-07-23 12:00:00,0.41478318
402885,2026-07-23 12:00:00,1.2569505
405381,2026-07-23 12:00:00,1.1189185
406775,2026-07-23 12:00:00,74.5
403731,2026-07-23 12:00:00,0.70287883
402164,2026-07-23 12:00:00,0.21181765
406904,2026-07-23 12:00:00,4.9
403730,2026-07-23 12:00:00,0.6252862
403892,2026-07-23 12:00:00,0.12857194
403482,2026-07-23 12:00:00,5.0
406777,2026-07-23 12:00:00,74.5
402432,2026-07-23 12:00:00,0.9530408
402822,2026-07-23 12:00:00,4.417271
402827,2026-07-23 12:00:00,4.5768137
402167,2026-07-23 12:00:00,0.46554384
402433,2026-07-23 12:00:00,0.74875027
402431,2026-07-23 12:00:00,0.36987406
406851,2026-07-23 12:00:00,0.9
403269,2026-07-23 12:00:00,74.5
403272,2026-07-23 12:00:00,24.375547
403271,2026-07-23 12:00:00,69.70469
403173,2026-07-23 12:00:00,1.0
404253,2026-07-23 12:00:00,2.7605977
406061,2026-07-23 12:00:00,0.9025249
403270,2026-07-23 12:00:00,74.5
403273,2026-07-23 12:00:00,27.726955
403277,2026-07-23 12:00:00,74.5
403275,2026-07-23 12:00:00,74.5
402991,2026-07-23 12:00:00,0.81782794
403074,2026-07-23 12:00:00,2.0
402506,2026-07-23 12:00:00,1.3530818
