case_id,valid_time,MW_AC
407013,2026-07-17 00:00:00,0.1263671
404351,2026-07-17 00:00:00,2.0
404352,2026-07-17 00:00:00,0.6330907
404336,2026-07-17 00:00:00,2.0
404988,2026-07-17 00:00:00,0.49625805
406923,2026-07-17 00:00:00,0.02620479
407041,2026-07-17 00:00:00,11.9
406921,2026-07-17 00:00:00,0.04856883
406924,2026-07-17 00:00:00,0.024762733
407037,2026-07-17 00:00:00,0.013615451
406910,2026-07-17 00:00:00,1.0
407046,2026-07-17 00:00:00,1.0
407047,2026-07-17 00:00:00,1.0
407056,2026-07-17 00:00:00,1.0
407002,2026-07-17 00:00:00,2.1318228
407053,2026-07-17 00:00:00,0.15022168
406918,2026-07-17 00:00:00,0.04236453
406922,2026-07-17 00:00:00,0.026768062
406917,2026-07-17 00:00:00,1.0
406932,2026-07-17 00:00:00,2.252102
407026,2026-07-17 00:00:00,0.04299977
405467,2026-07-17 00:00:00,0.692474
403022,2026-07-17 00:00:00,0.08238645
404731,2026-07-17 00:00:00,0.97815996
402533,2026-07-17 00:00:00,0.36736524
404478,2026-07-17 00:00:00,0.40917137
407012,2026-07-17 00:00:00,0.12175924
407009,2026-07-17 00:00:00,0.022687785
407010,2026-07-17 00:00:00,0.022687785
407028,2026-07-17 00:00:00,0.017875137
407029,2026-07-17 00:00:00,0.019839592
407003,2026-07-17 00:00:00,2.6829934
407025,2026-07-17 00:00:00,1.1806883
406894,2026-07-17 00:00:00,0.8619537
403744,2026-07-17 00:00:00,1.0
406225,2026-07-17 00:00:00,0.96
404088,2026-07-17 00:00:00,2.0
403021,2026-07-17 00:00:00,0.049571935
403446,2026-07-17 00:00:00,0.96
405534,2026-07-17 00:00:00,0.35171387
404569,2026-07-17 00:00:00,0.08362222
404555,2026-07-17 00:00:00,0.04413338
403722,2026-07-17 00:00:00,0.01430536
404719,2026-07-17 00:00:00,2.0
404720,2026-07-17 00:00:00,2.0
407055,2026-07-17 00:00:00,0.6063024
405526,2026-07-17 00:00:00,1.0
402344,2026-07-17 00:00:00,2.8073957
405855,2026-07-17 00:00:00,1.0
404089,2026-07-17 00:00:00,2.0
403726,2026-07-17 00:00:00,0.01120909
404675,2026-07-17 00:00:00,2.0
402316,2026-07-17 00:00:00,0.79733866
404471,2026-07-17 00:00:00,1.0
403427,2026-07-17 00:00:00,1.0
403426,2026-07-17 00:00:00,1.0
403419,2026-07-17 00:00:00,1.0
405464,2026-07-17 00:00:00,0.69179875
403677,2026-07-17 00:00:00,0.42306492
403404,2026-07-17 00:00:00,0.3634375
403421,2026-07-17 00:00:00,1.0
403019,2026-07-17 00:00:00,0.03642805
403365,2026-07-17 00:00:00,0.51192874
403367,2026-07-17 00:00:00,1.2104203
403370,2026-07-17 00:00:00,1.2231078
403935,2026-07-17 00:00:00,2.0
403936,2026-07-17 00:00:00,2.0
403727,2026-07-17 00:00:00,0.011414098
404350,2026-07-17 00:00:00,1.7094058
405592,2026-07-17 00:00:00,2.0
403742,2026-07-17 00:00:00,0.005611246
403301,2026-07-17 00:00:00,0.030385112
403302,2026-07-17 00:00:00,0.005016236
404591,2026-07-17 00:00:00,0.049888723
403300,2026-07-17 00:00:00,0.04331537
403299,2026-07-17 00:00:00,0.04458993
404592,2026-07-17 00:00:00,0.04761692
403672,2026-07-17 00:00:00,0.05114474
403326,2026-07-17 00:00:00,0.3606869
403670,2026-07-17 00:00:00,0.021824816
404051,2026-07-17 00:00:00,0.030906238
404295,2026-07-17 00:00:00,0.062241316
407033,2026-07-17 00:00:00,0.33844894
407040,2026-07-17 00:00:00,19.9
407027,2026-07-17 00:00:00,0.0046984632
401995,2026-07-17 00:00:00,0.02200266
403447,2026-07-17 00:00:00,1.344
403015,2026-07-17 00:00:00,0.10217689
403035,2026-07-17 00:00:00,0.06814181
404563,2026-07-17 00:00:00,0.08414568
405404,2026-07-17 00:00:00,1.1203407
403721,2026-07-17 00:00:00,0.011414098
401820,2026-07-17 00:00:00,0.36503705
404226,2026-07-17 00:00:00,1.0
403732,2026-07-17 00:00:00,0.010346852
403841,2026-07-17 00:00:00,0.45565274
406839,2026-07-17 00:00:00,2.4
406786,2026-07-17 00:00:00,12.634865
402535,2026-07-17 00:00:00,1.8658592
405772,2026-07-17 00:00:00,0.9723933
405798,2026-07-17 00:00:00,2.326899
407017,2026-07-17 00:00:00,0.014044264
406919,2026-07-17 00:00:00,0.04883484
406920,2026-07-17 00:00:00,0.04631749
407011,2026-07-17 00:00:00,0.04755509
407001,2026-07-17 00:00:00,2.4419413
406241,2026-07-17 00:00:00,2.0102127
406240,2026-07-17 00:00:00,0.1023936
404936,2026-07-17 00:00:00,0.96
404893,2026-07-17 00:00:00,2.5
402358,2026-07-17 00:00:00,1.7984734
404140,2026-07-17 00:00:00,1.92
402885,2026-07-17 00:00:00,0.01697712
405381,2026-07-17 00:00:00,0.03776154
406775,2026-07-17 00:00:00,30.206566
403731,2026-07-17 00:00:00,0.010535338
406197,2026-07-17 00:00:00,2.4353762
402164,2026-07-17 00:00:00,1.2535822
403730,2026-07-17 00:00:00,0.009672164
403892,2026-07-17 00:00:00,0.38661912
403482,2026-07-17 00:00:00,2.8511095
406777,2026-07-17 00:00:00,0.05055809
402432,2026-07-17 00:00:00,2.3196604
402822,2026-07-17 00:00:00,4.8
402827,2026-07-17 00:00:00,5.0
402167,2026-07-17 00:00:00,1.2160066
402433,2026-07-17 00:00:00,1.6238524
402431,2026-07-17 00:00:00,1.6218154
406851,2026-07-17 00:00:00,0.9
403269,2026-07-17 00:00:00,23.550798
403272,2026-07-17 00:00:00,0.9881254
403271,2026-07-17 00:00:00,0.6977665
403173,2026-07-17 00:00:00,1.0
404253,2026-07-17 00:00:00,0.20945
406061,2026-07-17 00:00:00,1.0
403759,2026-07-17 00:00:00,0.62386394
403270,2026-07-17 00:00:00,22.101286
403273,2026-07-17 00:00:00,1.2911011
402991,2026-07-17 00:00:00,0.06468611
403074,2026-07-17 00:00:00,0.1915063
402506,2026-07-17 00:00:00,0.016199078
402507,2026-07-17 00:00:00,0.044777498
401979,2026-07-17 00:00:00,1.2892572
402751,2026-07-17 00:00:00,1.2851177
402994,2026-07-17 00:00:00,4.5
404250,2026-07-17 00:00:00,0.05930455
404252,2026-07-17 00:00:00,0.13700414
404673,2026-07-17 00:00:00,2.0
405533,2026-07-17 00:00:00,1.0
404963,2026-07-17 00:00:00,1.3930598
403993,2026-07-17 00:00:00,0.1644221
405976,2026-07-17 00:00:00,0.45409423
405979,2026-07-17 00:00:00,0.63336015
406868,2026-07-17 00:00:00,3.0
406867,2026-07-17 00:00:00,3.0
406870,2026-07-17 00:00:00,10.0
404892,2026-07-17 00:00:00,1.1406065
402434,2026-07-17 00:00:00,2.1874776
403179,2026-07-17 00:00:00,0.045231473
402347,2026-07-17 00:00:00,0.0018697183
402148,2026-07-17 00:00:00,0.9313826
405434,2026-07-17 00:00:00,0.39693928
406776,2026-07-17 00:00:00,20.837559
406909,2026-07-17 00:00:00,0.021459972
406845,2026-07-17 00:00:00,0.1428542
404432,2026-07-17 00:00:00,0.059059
405844,2026-07-17 00:00:00,56.404884
406785,2026-07-17 00:00:00,11.795687
405695,2026-07-17 00:00:00,2.0
405653,2026-07-17 00:00:00,0.68910235
402166,2026-07-17 00:00:00,0.7248153
403020,2026-07-17 00:00:00,0.04272529
404915,2026-07-17 00:00:00,0.032796707
404213,2026-07-17 00:00:00,0.03544339
404037,2026-07-17 00:00:00,1.0
405969,2026-07-17 00:00:00,2.0
402770,2026-07-17 00:00:00,1.9229424
402877,2026-07-17 00:00:00,0.37956306
403297,2026-07-17 00:00:00,0.13977233
404266,2026-07-17 00:00:00,0.1818685
403634,2026-07-17 00:00:00,0.3786932
404729,2026-07-17 00:00:00,0.7744002
403596,2026-07-17 00:00:00,1.5
402378,2026-07-17 00:00:00,0.14023378
403274,2026-07-17 00:00:00,2.5079412
404700,2026-07-17 00:00:00,3.2369869
403346,2026-07-17 00:00:00,0.4530473
404235,2026-07-17 00:00:00,4.0
403332,2026-07-17 00:00:00,1.0
404477,2026-07-17 00:00:00,1.0
402858,2026-07-17 00:00:00,0.047815744
402859,2026-07-17 00:00:00,0.032568753
