case_id,valid_time,MW_AC
407013,2026-07-12 00:00:00,2.8977857
404351,2026-07-12 00:00:00,2.0
404352,2026-07-12 00:00:00,0.726896
404336,2026-07-12 00:00:00,2.0
404988,2026-07-12 00:00:00,0.51163447
406923,2026-07-12 00:00:00,0.049133405
407041,2026-07-12 00:00:00,8.976929
406921,2026-07-12 00:00:00,0.4740566
406924,2026-07-12 00:00:00,0.04771353
407037,2026-07-12 00:00:00,0.03164084
406910,2026-07-12 00:00:00,1.0
407046,2026-07-12 00:00:00,1.0
407047,2026-07-12 00:00:00,1.0
407056,2026-07-12 00:00:00,1.0
407002,2026-07-12 00:00:00,2.2883291
407053,2026-07-12 00:00:00,0.16822274
406918,2026-07-12 00:00:00,0.5116961
406922,2026-07-12 00:00:00,0.044961732
406917,2026-07-12 00:00:00,1.0
406932,2026-07-12 00:00:00,2.3911643
407026,2026-07-12 00:00:00,0.060572844
405467,2026-07-12 00:00:00,0.7096159
403022,2026-07-12 00:00:00,0.094415985
404731,2026-07-12 00:00:00,1.092499
402533,2026-07-12 00:00:00,0.3667706
404478,2026-07-12 00:00:00,0.40649635
407012,2026-07-12 00:00:00,0.121683665
407009,2026-07-12 00:00:00,0.033522233
407010,2026-07-12 00:00:00,0.033522233
407028,2026-07-12 00:00:00,0.02554243
407029,2026-07-12 00:00:00,0.027011963
407003,2026-07-12 00:00:00,2.8800666
407025,2026-07-12 00:00:00,2.8161342
406894,2026-07-12 00:00:00,0.013192668
403744,2026-07-12 00:00:00,1.0
406225,2026-07-12 00:00:00,0.96
404088,2026-07-12 00:00:00,2.0
403021,2026-07-12 00:00:00,0.031100797
403446,2026-07-12 00:00:00,0.0741247
405534,2026-07-12 00:00:00,0.69768167
404569,2026-07-12 00:00:00,0.07910076
404555,2026-07-12 00:00:00,0.054990187
403722,2026-07-12 00:00:00,0.018700106
404719,2026-07-12 00:00:00,2.0
404720,2026-07-12 00:00:00,2.0
407055,2026-07-12 00:00:00,0.6206114
405526,2026-07-12 00:00:00,1.0
402344,2026-07-12 00:00:00,2.7623265
403708,2026-07-12 00:00:00,0.30661878
405855,2026-07-12 00:00:00,1.0
404089,2026-07-12 00:00:00,2.0
403726,2026-07-12 00:00:00,0.014490915
404675,2026-07-12 00:00:00,2.0
402316,2026-07-12 00:00:00,0.7834116
