case_id,valid_time,MW_AC
400011,2026-07-22 18:00:00,2.348495
407013,2026-07-22 18:00:00,3.0725849
404351,2026-07-22 18:00:00,1.8194256
404352,2026-07-22 18:00:00,2.0
404336,2026-07-22 18:00:00,2.0
404988,2026-07-22 18:00:00,0.5581863
406923,2026-07-22 18:00:00,0.09214561
407041,2026-07-22 18:00:00,11.9
406921,2026-07-22 18:00:00,1.7851458
406924,2026-07-22 18:00:00,4.3583384
407037,2026-07-22 18:00:00,4.011976
406910,2026-07-22 18:00:00,1.0
407046,2026-07-22 18:00:00,1.0
407047,2026-07-22 18:00:00,1.0
407056,2026-07-22 18:00:00,1.0
407002,2026-07-22 18:00:00,3.3133297
407053,2026-07-22 18:00:00,2.5764909
406918,2026-07-22 18:00:00,2.8891022
406922,2026-07-22 18:00:00,3.00777
406917,2026-07-22 18:00:00,1.0
406932,2026-07-22 18:00:00,2.5759993
407026,2026-07-22 18:00:00,0.77769715
405467,2026-07-22 18:00:00,0.67193735
403022,2026-07-22 18:00:00,0.9717281
404731,2026-07-22 18:00:00,1.4833634
402533,2026-07-22 18:00:00,1.0
404478,2026-07-22 18:00:00,1.0
407012,2026-07-22 18:00:00,3.0
407009,2026-07-22 18:00:00,0.16163425
407010,2026-07-22 18:00:00,0.16163425
407028,2026-07-22 18:00:00,1.6230597
407029,2026-07-22 18:00:00,1.0939407
407003,2026-07-22 18:00:00,4.1723714
407025,2026-07-22 18:00:00,3.5862489
406894,2026-07-22 18:00:00,2.0
403744,2026-07-22 18:00:00,1.0
406225,2026-07-22 18:00:00,0.84345174
404088,2026-07-22 18:00:00,2.0
403021,2026-07-22 18:00:00,1.2230425
403446,2026-07-22 18:00:00,0.79632854
405534,2026-07-22 18:00:00,0.7961553
404569,2026-07-22 18:00:00,0.81826335
404555,2026-07-22 18:00:00,2.0
403722,2026-07-22 18:00:00,1.0
404719,2026-07-22 18:00:00,2.0
404720,2026-07-22 18:00:00,2.0
407055,2026-07-22 18:00:00,0.7864579
405526,2026-07-22 18:00:00,1.0
402344,2026-07-22 18:00:00,5.0
403708,2026-07-22 18:00:00,1.0
405855,2026-07-22 18:00:00,1.0
404089,2026-07-22 18:00:00,2.0
403726,2026-07-22 18:00:00,0.73082054
404675,2026-07-22 18:00:00,2.0
402316,2026-07-22 18:00:00,2.6182373
403706,2026-07-22 18:00:00,1.0
404471,2026-07-22 18:00:00,1.0
403427,2026-07-22 18:00:00,1.0
403426,2026-07-22 18:00:00,1.0
403419,2026-07-22 18:00:00,0.9334042
405464,2026-07-22 18:00:00,0.7720682
403677,2026-07-22 18:00:00,1.0
403404,2026-07-22 18:00:00,1.0
403421,2026-07-22 18:00:00,1.0
403019,2026-07-22 18:00:00,1.4296423
403365,2026-07-22 18:00:00,2.0
403367,2026-07-22 18:00:00,1.4780363
403370,2026-07-22 18:00:00,1.9970844
403935,2026-07-22 18:00:00,1.6736438
403936,2026-07-22 18:00:00,1.7525035
403727,2026-07-22 18:00:00,0.9707981
404350,2026-07-22 18:00:00,1.2706155
405592,2026-07-22 18:00:00,2.0
403742,2026-07-22 18:00:00,1.0
403301,2026-07-22 18:00:00,2.6
403302,2026-07-22 18:00:00,1.7
404591,2026-07-22 18:00:00,4.5252547
403300,2026-07-22 18:00:00,4.3291826
403299,2026-07-22 18:00:00,4.8086324
404592,2026-07-22 18:00:00,3.094457
403672,2026-07-22 18:00:00,3.6548998
403326,2026-07-22 18:00:00,2.935108
403670,2026-07-22 18:00:00,2.0
404051,2026-07-22 18:00:00,2.1146321
404295,2026-07-22 18:00:00,3.7780974
404293,2026-07-22 18:00:00,2.0369694
407033,2026-07-22 18:00:00,0.7965855
407040,2026-07-22 18:00:00,19.9
407027,2026-07-22 18:00:00,1.3948647
401995,2026-07-22 18:00:00,1.8876247
403447,2026-07-22 18:00:00,1.1838979
403015,2026-07-22 18:00:00,1.1949791
403035,2026-07-22 18:00:00,1.2634505
404563,2026-07-22 18:00:00,0.9841092
405404,2026-07-22 18:00:00,1.6248924
403721,2026-07-22 18:00:00,0.9617902
401820,2026-07-22 18:00:00,10.0
404226,2026-07-22 18:00:00,0.65058696
403732,2026-07-22 18:00:00,0.67459875
403841,2026-07-22 18:00:00,2.0
406839,2026-07-22 18:00:00,2.4
406786,2026-07-22 18:00:00,74.5
402535,2026-07-22 18:00:00,5.0
405772,2026-07-22 18:00:00,1.0581689
405798,2026-07-22 18:00:00,5.2577176
407017,2026-07-22 18:00:00,2.5756896
406919,2026-07-22 18:00:00,4.1634016
406920,2026-07-22 18:00:00,3.4952664
407011,2026-07-22 18:00:00,2.3
407001,2026-07-22 18:00:00,3.3524852
406241,2026-07-22 18:00:00,2.1550806
406240,2026-07-22 18:00:00,1.7259578
404936,2026-07-22 18:00:00,0.84914756
404893,2026-07-22 18:00:00,2.5
402358,2026-07-22 18:00:00,4.3816686
404140,2026-07-22 18:00:00,1.6486742
402885,2026-07-22 18:00:00,1.9
405381,2026-07-22 18:00:00,1.7
406775,2026-07-22 18:00:00,74.5
403731,2026-07-22 18:00:00,0.92964506
406197,2026-07-22 18:00:00,2.5570848
402164,2026-07-22 18:00:00,3.0
406904,2026-07-22 18:00:00,4.9
403730,2026-07-22 18:00:00,0.8670873
403892,2026-07-22 18:00:00,1.0
403482,2026-07-22 18:00:00,4.861567
406777,2026-07-22 18:00:00,67.536575
402432,2026-07-22 18:00:00,5.0
